FECHA,DEPARTAMENTO,MUNICIPIO,DIA,CLASE DE ESTUPEFACIENTE,CLASE DE SITIO,ZONA,UNIDAD DE MEDIDA,CÓDIGO DANE,CANTIDAD
04/26/2018 12:00:00 AM,ANTIOQUIA,URRAO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,36
04/27/2018 12:00:00 AM,ANTIOQUIA,URRAO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,26
04/28/2018 12:00:00 AM,ANTIOQUIA,URRAO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,37
04/29/2018 12:00:00 AM,ANTIOQUIA,URRAO,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,40
04/30/2018 12:00:00 AM,ANTIOQUIA,URRAO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,37
05/01/2018 12:00:00 AM,ANTIOQUIA,URRAO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,30
05/02/2018 12:00:00 AM,ANTIOQUIA,URRAO,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,36
05/03/2018 12:00:00 AM,ANTIOQUIA,URRAO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,40
05/04/2018 12:00:00 AM,ANTIOQUIA,URRAO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,27
05/05/2018 12:00:00 AM,ANTIOQUIA,URRAO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,42
05/06/2018 12:00:00 AM,ANTIOQUIA,URRAO,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,37
05/07/2018 12:00:00 AM,ANTIOQUIA,URRAO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,10
05/09/2018 12:00:00 AM,ANTIOQUIA,URRAO,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,29
05/10/2018 12:00:00 AM,ANTIOQUIA,URRAO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,7
05/11/2018 12:00:00 AM,ANTIOQUIA,URRAO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,16
05/12/2018 12:00:00 AM,ANTIOQUIA,URRAO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,35
05/13/2018 12:00:00 AM,ANTIOQUIA,URRAO,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,35
05/14/2018 12:00:00 AM,ANTIOQUIA,URRAO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,35
05/15/2018 12:00:00 AM,ANTIOQUIA,URRAO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,39
05/16/2018 12:00:00 AM,ANTIOQUIA,URRAO,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,24
05/17/2018 12:00:00 AM,ANTIOQUIA,URRAO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,33
05/18/2018 12:00:00 AM,ANTIOQUIA,URRAO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,34
05/19/2018 12:00:00 AM,ANTIOQUIA,URRAO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,27
05/20/2018 12:00:00 AM,ANTIOQUIA,URRAO,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,27
05/21/2018 12:00:00 AM,ANTIOQUIA,URRAO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,22
05/22/2018 12:00:00 AM,ANTIOQUIA,URRAO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,10
05/23/2018 12:00:00 AM,ANTIOQUIA,URRAO,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,13
05/24/2018 12:00:00 AM,ANTIOQUIA,URRAO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,19
05/25/2018 12:00:00 AM,ANTIOQUIA,URRAO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,18
05/26/2018 12:00:00 AM,ANTIOQUIA,URRAO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,13
05/28/2018 12:00:00 AM,ANTIOQUIA,URRAO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,12
05/29/2018 12:00:00 AM,ANTIOQUIA,URRAO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,12
05/30/2018 12:00:00 AM,ANTIOQUIA,URRAO,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5847000,16
01/19/2018 12:00:00 AM,ANTIOQUIA,VALDIVIA,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5854000,5
01/27/2018 12:00:00 AM,ANTIOQUIA,VALDIVIA,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5854000,5
01/30/2018 12:00:00 AM,ANTIOQUIA,VALDIVIA,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5854000,6
02/13/2018 12:00:00 AM,ANTIOQUIA,VALDIVIA,Martes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5854000,5
02/21/2018 12:00:00 AM,ANTIOQUIA,VALDIVIA,Miércoles,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5854000,220
02/27/2018 12:00:00 AM,ANTIOQUIA,VALDIVIA,Martes,BASE DE COCA,INTERIOR VEHICULO SERVICIO PUBLICO,RURAL,GRAMO,5854000,2000
02/27/2018 12:00:00 AM,ANTIOQUIA,VALDIVIA,Martes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5854000,10
04/06/2018 12:00:00 AM,ANTIOQUIA,VALDIVIA,Viernes,BASE DE COCA,LABORATORIO DE BASE,RURAL,GRAMO,5854000,27147
04/07/2018 12:00:00 AM,ANTIOQUIA,VALDIVIA,Sábado,BASE DE COCA,LABORATORIO DE BASE,RURAL,GRAMO,5854000,140660
04/16/2018 12:00:00 AM,ANTIOQUIA,VALDIVIA,Lunes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5854000,15
04/24/2018 12:00:00 AM,ANTIOQUIA,VALDIVIA,Martes,BASE DE COCA,CARRETERA,RURAL,GRAMO,5854000,2
05/13/2018 12:00:00 AM,ANTIOQUIA,VALDIVIA,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5854000,4
01/12/2018 12:00:00 AM,ANTIOQUIA,VALPARAÍSO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5856000,1
01/18/2018 12:00:00 AM,ANTIOQUIA,VALPARAÍSO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5856000,1
02/17/2018 12:00:00 AM,ANTIOQUIA,VALPARAÍSO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5856000,1
05/01/2018 12:00:00 AM,ANTIOQUIA,VALPARAÍSO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5856000,110
03/09/2018 12:00:00 AM,ANTIOQUIA,VEGACHÍ,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5858000,3
03/13/2018 12:00:00 AM,ANTIOQUIA,VEGACHÍ,Martes,BASE DE COCA,FINCAS Y SIMILARES,RURAL,GRAMO,5858000,5
03/21/2018 12:00:00 AM,ANTIOQUIA,VEGACHÍ,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5858000,5
03/28/2018 12:00:00 AM,ANTIOQUIA,VEGACHÍ,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5858000,7
05/20/2018 12:00:00 AM,ANTIOQUIA,VEGACHÍ,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5858000,5
05/23/2018 12:00:00 AM,ANTIOQUIA,VEGACHÍ,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5858000,5
05/29/2018 12:00:00 AM,ANTIOQUIA,VEGACHÍ,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5858000,5
05/30/2018 12:00:00 AM,ANTIOQUIA,VEGACHÍ,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5858000,3
05/31/2018 12:00:00 AM,ANTIOQUIA,VEGACHÍ,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5858000,3
01/10/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5861000,5
01/16/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Martes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5861000,2
02/02/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5861000,5
02/03/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Sábado,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5861000,5
02/05/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5861000,8
02/06/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Martes,BASE DE COCA,LOTE BALDIO,RURAL,GRAMO,5861000,10
02/08/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5861000,5
02/11/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5861000,3
02/12/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Lunes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5861000,10
02/13/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Martes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5861000,15
02/16/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5861000,11
02/18/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Domingo,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5861000,10
02/26/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5861000,11
02/27/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Martes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5861000,5
02/28/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5861000,12
03/04/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Domingo,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5861000,5
03/04/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5861000,15
03/06/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5861000,9
03/09/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5861000,10
03/17/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5861000,10
03/19/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5861000,10
04/11/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Miércoles,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5861000,5
04/30/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5861000,20
05/10/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5861000,8
05/19/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Sábado,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5861000,4
05/24/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Jueves,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5861000,4
05/26/2018 12:00:00 AM,ANTIOQUIA,VENECIA,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5861000,9
01/26/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,1
02/10/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,1
03/08/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,3
03/09/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,2
03/19/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,1
03/23/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,2
03/24/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,1
03/25/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,3
03/26/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,1
03/27/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,2
03/28/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,2
04/09/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,2
04/30/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,3
05/01/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,2
05/02/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,8
05/06/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,3
05/07/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,2
05/10/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,3
05/11/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,2
05/13/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,3
05/15/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,5
05/18/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,9
05/21/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,7
05/22/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,2
05/23/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,4
05/24/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,2
05/25/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,3
05/26/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,4
05/28/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,3
05/29/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,8
05/30/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,6
05/31/2018 12:00:00 AM,ANTIOQUIA,YALÍ,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5885000,7
01/05/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,10
01/11/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,28
01/19/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Viernes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5887000,17
01/25/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,6
01/26/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,5
01/29/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,13
02/02/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,6
02/05/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,3
02/13/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,5
02/15/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,12
02/20/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,8
02/27/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Martes,BASE DE COCA,FINCAS Y SIMILARES,RURAL,GRAMO,5887000,200
03/05/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,86
03/06/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,6
03/15/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,10
03/21/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,6
03/23/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,5
03/26/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Lunes,BASE DE COCA,FINCAS Y SIMILARES,RURAL,GRAMO,5887000,327
03/26/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,6
03/27/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Martes,BASE DE COCA,DENTRO DE LA VIVIENDA,URBANA,GRAMO,5887000,15
04/17/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,35
04/18/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Miércoles,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5887000,3
04/18/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,10
04/19/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,10
04/20/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,12
04/24/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,10
04/30/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Lunes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5887000,20
05/08/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Martes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5887000,8
05/08/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,7
05/09/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Miércoles,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5887000,8
05/11/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Viernes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5887000,8
05/17/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,5
05/23/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,50
05/24/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Jueves,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5887000,6
05/30/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Miércoles,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5887000,6
05/30/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5887000,20
01/02/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,2
01/06/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,11
01/15/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,2
01/17/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,2
01/18/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,2
01/19/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,2
01/31/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,2
02/01/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,3
02/02/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,3
02/07/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,5
02/08/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,2
02/09/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,5
02/15/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,2
02/23/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,3
02/24/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,2
02/26/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,3
03/12/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,5
03/23/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,2
04/16/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,3
05/02/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,5
05/12/2018 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5890000,2
01/29/2018 12:00:00 AM,ANTIOQUIA,YONDÓ,Lunes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5893000,50
04/28/2018 12:00:00 AM,ANTIOQUIA,YONDÓ,Sábado,BASE DE COCA,LABORATORIO DE BASE,RURAL,GRAMO,5893000,104000
05/08/2018 12:00:00 AM,ANTIOQUIA,YONDÓ,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5893000,20
01/04/2018 12:00:00 AM,ANTIOQUIA,ZARAGOZA,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5895000,3
01/08/2018 12:00:00 AM,ANTIOQUIA,ZARAGOZA,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5895000,4
01/30/2018 12:00:00 AM,ANTIOQUIA,ZARAGOZA,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5895000,4
02/03/2018 12:00:00 AM,ANTIOQUIA,ZARAGOZA,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5895000,4
02/06/2018 12:00:00 AM,ANTIOQUIA,ZARAGOZA,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5895000,3
